PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,FGM_ra,FGA_ra,FG_PCT_ra,FGM_paint,FGA_paint,FG_PCT_paint,FGM_midrange,FGA_midrange,FG_PCT_midrange,FGM_lc3,FGA_lc3,FG_PCT_lc3,FGM_rc3,FGA_rc3,FG_PCT_rc3,FGM_break,FGA_break,FG_PCT_break,FGM_backcourt,FGA_backcourt,FG_PCT_backcourt,FGM_corner3,FGA_corner3,FG_PCT_corner3,season_id,season_type
735,Bryant Reeves,1610612763,VAN,24.0,Bryant,3.1,5.4,0.574,1.3,2.7,0.502,2.2,5.5,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1996-97,Regular%20Season
179,Bryant Stith,1610612743,DEN,26.0,Bryant,1.4,3.0,0.461,0.5,1.1,0.429,2.5,6.0,0.418,0.2,0.5,0.455,0.0,0.2,0.125,0.3,1.1,0.288,0.0,0.0,0.0,0.2,0.6,0.367,1996-97,Regular%20Season
935,Bryon Russell,1610612762,UTA,26.0,Bryon,1.8,2.9,0.624,0.1,0.3,0.4,1.0,2.8,0.372,0.3,0.5,0.6,0.1,0.4,0.3,0.4,1.1,0.395,0.0,0.1,0.0,0.3,0.7,0.467,1996-97,Regular%20Season
433,Buck Williams,1610612752,NYK,37.0,Buck,1.7,3.0,0.581,0.4,0.8,0.467,0.2,0.6,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-97,Regular%20Season
2,Byron Scott,1610612747,LAL,36.0,Byron,0.6,0.9,0.635,0.1,0.1,0.6,0.9,2.3,0.377,0.1,0.3,0.333,0.1,0.1,0.5,0.5,1.3,0.366,0.0,0.0,0.0,0.1,0.4,0.368,1996-97,Regular%20Season
384,Calbert Cheaney,1610612764,WAS,25.0,Calbert,2.1,3.3,0.627,0.6,1.0,0.543,2.0,4.6,0.432,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.2,0.111,0.0,0.0,0.0,0.0,0.1,0.4,1996-97,Regular%20Season
61,Carl Herrera,1610612759,SAS,30.0,Carl,1.5,3.4,0.449,0.9,2.0,0.427,1.1,2.5,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1996-97,Regular%20Season
1063,Carl Thomas,1610612739,CLE,27.0,Carl,0.2,0.2,1.0,0.1,0.1,1.0,0.2,0.9,0.267,0.0,0.0,0.0,0.3,1.0,0.25,0.0,0.1,0.0,,,,0.1,0.6,0.25,1996-97,Regular%20Season
435,Carlos Rogers,1610612761,TOR,26.0,Carlos,2.6,3.9,0.685,0.4,1.0,0.364,0.7,2.1,0.345,0.0,0.1,0.5,0.0,0.1,0.5,0.0,0.3,0.154,0.0,0.0,0.0,0.0,0.1,0.5,1996-97,Regular%20Season
76,Cedric Ceballos,1610612756,PHX,27.0,Cedric,4.0,7.0,0.565,0.2,0.7,0.353,1.1,3.5,0.324,0.1,0.5,0.294,0.1,0.5,0.133,0.2,0.5,0.333,0.0,0.3,0.0,0.2,0.8,0.219,1996-97,Regular%20Season
