PLAYER_ID,PLAYER_NAME,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,JERSEY_NUMBER,POSITION,PLAYER_HEIGHT_INCHES,PLAYER_HEIGHT_CM,PLAYER_WEIGHT_LBS,PLAYER_WEIGHT_KG,COLLEGE,COUNTRY,DRAFT_YEAR,PLUS_MINUS,GP,PTS,REB,AST,G,MIN,PFD,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,BLKA,TOV,PF,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS
1630578,Alperen Sengun,Sengun,Alperen,1610612745,HOU,20.0,28.0,C,83,211.0,243,110.2,None,Turkey,2021,-3.8,0.9036144578313253,0.4471299093655589,0.72,0.36448598130841126,0.9036144578313253,0.7083333333333334,0.48888888888888893,0.5267857142857143,0.48198198198198194,0.553,0.06122448979591836,0.07017543859649122,0.333,0.27,0.30894308943089427,0.715,0.627450980392157,0.6041666666666666,0.3,0.3,0.4210526315789474,0.6341463414634148,0.6799999999999999,0.4796561604584527,0.42302798982188294,0.4738292011019284,0.44,0.13636363636363635,0.597517730496454,0.37209302325581395,0.712041884816754,0.5897435897435898
1629599,Amir Coffey,Coffey,Amir,1610612746,LAC,25.0,7.0,G-F,79,201.0,210,95.3,Minnesota,USA,Undrafted,-2.3,0.6024096385542169,0.10271903323262839,0.08800000000000001,0.10280373831775702,0.6024096385542169,0.30637254901960786,0.1,0.09821428571428573,0.13063063063063063,0.386,0.04081632653061224,0.07017543859649122,0.275,0.1,0.1056910569105691,0.778,0.058823529411764705,0.07291666666666667,0.03333333333333333,0.03333333333333333,0.15789473684210525,0.09756097560975611,0.2,0.08710601719197708,0.05470737913486005,0.18181818181818182,0.115,0.06818181818181818,0.007092198581560284,0.015503875968992248,0.08376963350785341,0.05769230769230769
203083,Andre Drummond,Drummond,Andre,1610612741,CHI,29.0,3.0,C,83,211.0,279,126.6,Connecticut,USA,2012,0.4,0.8072289156626506,0.18126888217522658,0.528,0.04672897196261683,0.8072289156626506,0.3112745098039216,0.17777777777777778,0.22321428571428573,0.18468468468468469,0.606,0.0,0.0,0.0,0.1,0.15447154471544713,0.536,0.411764705882353,0.47916666666666663,0.2333333333333333,0.13333333333333333,0.2105263157894737,0.26829268292682934,0.33999999999999997,0.2154727793696275,0.17493638676844783,0.278236914600551,0.3025,0.03409090909090909,0.28368794326241137,0.4728682170542635,0.28272251308900526,0.36858974358974356
2738,Andre Iguodala,Iguodala,Andre,1610612744,GSW,39.0,9.0,G-F,78,198.0,215,97.5,Arizona,USA,2004,4.4,0.0963855421686747,0.0634441087613293,0.168,0.22429906542056074,0.0963855421686747,0.34558823529411764,0.12222222222222223,0.08035714285714286,0.08558558558558559,0.467,0.02040816326530612,0.09649122807017545,0.111,0.03,0.03252032520325203,0.667,0.07843137254901962,0.1875,0.16666666666666666,0.13333333333333333,0.0,0.26829268292682934,0.27999999999999997,0.15759312320916907,0.08778625954198473,0.3801652892561983,0.3125,0.0,0.1773049645390071,0.0,0.13089005235602094,0.08012820512820512
1629614,Andrew Nembhard,Nembhard,Andrew,1610612754,IND,23.0,2.0,G-F,75,190.0,191,86.6,Gonzaga,Canada,2022,-3.5,0.9036144578313253,0.28700906344410876,0.21600000000000003,0.42056074766355145,0.9036144578313253,0.6764705882352942,0.17777777777777778,0.3392857142857143,0.38738738738738737,0.441,0.24489795918367344,0.30701754385964913,0.35,0.06999999999999999,0.06504065040650406,0.79,0.09803921568627452,0.22916666666666669,0.3,0.06666666666666667,0.15789473684210525,0.41463414634146345,0.48,0.20630372492836677,0.13231552162849872,0.418732782369146,0.4525,0.2272727272727273,0.03723404255319149,0.0,0.13089005235602094,0.08012820512820512
203952,Andrew Wiggins,Wiggins,Andrew,1610612744,GSW,28.0,22.0,F,79,201.0,197,89.4,Kansas,Canada,2014,3.2,0.4457831325301205,0.5166163141993958,0.4,0.21495327102803738,0.4457831325301205,0.7892156862745099,0.24444444444444446,0.6071428571428572,0.6441441441441442,0.473,0.48979591836734687,0.5350877192982456,0.396,0.12,0.15447154471544713,0.611,0.3137254901960785,0.3541666666666667,0.39999999999999997,0.26666666666666666,0.3157894736842105,0.3170731707317074,0.58,0.45673352435530085,0.2868956743002544,0.953168044077135,0.5475,0.03409090909090909,0.14361702127659576,0.10852713178294575,0.29842931937172773,0.22435897435897434
1629014,Anfernee Simons,Simons,Anfernee,1610612757,POR,23.0,1.0,G,75,190.0,181,82.1,None,USA,2018,-1.2,0.7469879518072289,0.6374622356495468,0.20800000000000002,0.38317757009345793,0.7469879518072289,0.857843137254902,0.23333333333333334,0.6696428571428572,0.7612612612612613,0.447,0.693877551020408,0.7982456140350876,0.377,0.26,0.23577235772357721,0.894,0.058823529411764705,0.23958333333333331,0.2333333333333333,0.06666666666666667,0.3684210526315789,0.5121951219512195,0.45999999999999996,0.26131805157593124,0.1494910941475827,0.6088154269972452,0.4075,0.03409090909090909,0.0425531914893617,0.0,0.041884816753926704,0.02564102564102564
203076,Anthony Davis,Davis,Anthony,1610612747,LAL,30.0,3.0,F-C,82,208.0,253,114.8,Kentucky,USA,2012,3.7,0.6746987951807228,0.782477341389728,1.0,0.2429906542056075,0.6746987951807228,0.8333333333333334,0.6555555555555556,0.8660714285714286,0.7747747747747747,0.563,0.06122448979591836,0.11403508771929824,0.257,0.62,0.6422764227642276,0.784,0.6862745098039216,0.9479166666666666,0.3666666666666667,0.6666666666666666,0.5263157894736842,0.5365853658536587,0.52,0.6068767908309456,0.5159033078880406,0.6831955922865014,0.5175,0.045454545454545456,0.5638297872340426,0.5426356589147286,0.6753926701570682,0.6346153846153846
1630162,Anthony Edwards,Edwards,Anthony,1610612750,MIN,21.0,1.0,G,76,193.0,225,102.1,Georgia,USA,2020,1.2,0.9518072289156626,0.743202416918429,0.46399999999999997,0.4112149532710281,0.9518072289156626,0.8823529411764707,0.3888888888888889,0.7946428571428572,0.8783783783783784,0.459,0.5510204081632653,0.6403508771929824,0.369,0.4,0.4308943089430894,0.756,0.11764705882352941,0.5416666666666667,0.5333333333333333,0.2333333333333333,0.3684210526315789,0.8048780487804879,0.48,0.25959885386819487,0.14185750636132316,0.6336088154269972,0.6425,0.0,0.005319148936170213,0.023255813953488372,0.09424083769633508,0.06410256410256411
1630264,Anthony Gill,Gill,Anthony,1610612764,WAS,30.0,16.0,F,80,203.0,230,104.3,Virginia,USA,Undrafted,-0.2,0.7108433734939759,0.09969788519637461,0.136,0.056074766355140186,0.7108433734939759,0.25980392156862747,0.1111111111111111,0.10714285714285715,0.09909909909909911,0.538,0.02040816326530612,0.043859649122807015,0.138,0.08,0.08943089430894309,0.731,0.11764705882352941,0.11458333333333334,0.03333333333333333,0.06666666666666667,0.10526315789473685,0.07317073170731708,0.24,0.12893982808022922,0.07760814249363868,0.28374655647382924,0.09,0.07954545454545456,0.09397163120567377,0.03875968992248062,0.24607329842931938,0.16987179487179488
1630237,Anthony Lamb,Lamb,Anthony,1610612744,GSW,25.0,40.0,F,78,198.0,227,103.0,Vermont,USA,Undrafted,0.5,0.7469879518072289,0.20241691842900303,0.28,0.14018691588785048,0.7469879518072289,0.47303921568627455,0.12222222222222223,0.2142857142857143,0.22972972972972971,0.471,0.24489795918367344,0.2807017543859649,0.367,0.06999999999999999,0.08130081300813008,0.767,0.17647058823529413,0.27083333333333337,0.16666666666666666,0.09999999999999999,0.10526315789473685,0.21951219512195125,0.44000000000000006,0.3094555873925502,0.22900763358778625,0.4986225895316805,0.23,0.11363636363636365,0.12056737588652484,0.07751937984496124,0.3193717277486911,0.22756410256410253
1630559,Austin Reaves,Reaves,Austin,1610612747,LAL,24.0,15.0,G,77,196.0,197,89.4,Oklahoma,USA,Undrafted,3.3,0.7710843373493976,0.39274924471299094,0.24,0.31775700934579443,0.7710843373493976,0.7058823529411765,0.41111111111111115,0.35714285714285715,0.34684684684684686,0.529,0.2653061224489796,0.2982456140350877,0.398,0.36,0.33333333333333326,0.864,0.09803921568627452,0.2604166666666667,0.16666666666666666,0.09999999999999999,0.15789473684210525,0.3658536585365854,0.33999999999999997,0.30200573065902575,0.18002544529262085,0.6721763085399449,0.2625,0.3409090909090909,0.049645390070921995,0.0,0.14136125654450263,0.08653846153846154
203085,Austin Rivers,Rivers,Austin,1610612750,MIN,30.0,25.0,G,76,193.0,200,90.7,Duke,USA,2012,-2.7,0.6265060240963856,0.14803625377643506,0.128,0.1308411214953271,0.6265060240963856,0.47794117647058826,0.1,0.16071428571428573,0.1801801801801802,0.435,0.16326530612244897,0.21052631578947367,0.35,0.06,0.06504065040650406,0.769,0.019607843137254905,0.15625,0.16666666666666666,0.03333333333333333,0.15789473684210525,0.09756097560975611,0.3,0.1180515759312321,0.08078880407124682,0.21763085399449036,0.23,0.022727272727272728,0.03368794326241135,0.0,0.06806282722513089,0.041666666666666664
1630245,Ayo Dosunmu,Dosunmu,Ayo,1610612741,CHI,23.0,12.0,G,77,196.0,200,90.7,Illinois,USA,2021,-1.0,0.963855421686747,0.2598187311178248,0.22399999999999998,0.2429906542056075,0.963855421686747,0.6421568627450981,0.08888888888888889,0.3125,0.31981981981981983,0.493,0.14285714285714285,0.21052631578947367,0.312,0.08,0.08130081300813008,0.805,0.11764705882352941,0.22916666666666669,0.26666666666666666,0.09999999999999999,0.3157894736842105,0.29268292682926833,0.45999999999999996,0.2979942693409742,0.17239185750636132,0.6859504132231405,0.345,0.011363636363636364,0.040780141843971635,0.0,0.052356020942408384,0.032051282051282055
1628389,Bam Adebayo,Adebayo,Bam,1610612748,MIA,25.0,13.0,C-F,81,206.0,255,115.7,Kentucky,USA,2017,1.6,0.9036144578313253,0.6163141993957704,0.736,0.2990654205607477,0.9036144578313253,0.8480392156862746,0.5333333333333333,0.7142857142857143,0.6711711711711712,0.54,0.0,0.017543859649122806,0.083,0.43,0.43902439024390244,0.806,0.4901960784313726,0.6979166666666667,0.39999999999999997,0.26666666666666666,0.3684210526315789,0.6097560975609757,0.5599999999999999,0.42464183381088827,0.3276081424936387,0.6253443526170799,0.4475,0.03409090909090909,0.7819148936170214,0.24806201550387597,1.0,0.7147435897435898
1627732,Ben Simmons,Simmons,Ben,1610612751,BKN,26.0,10.0,G-F,82,208.0,240,108.9,Louisiana State,Australia,2016,1.0,0.5060240963855421,0.2084592145015106,0.504,0.5700934579439252,0.5060240963855421,0.6446078431372549,0.18888888888888888,0.28571428571428575,0.25225225225225223,0.566,0.0,0.0,0.0,0.06,0.1138211382113821,0.439,0.19607843137254904,0.5520833333333334,0.43333333333333335,0.19999999999999998,0.10526315789473685,0.5609756097560976,0.6599999999999999,0.22234957020057308,0.16539440203562342,0.3553719008264463,0.65,0.07954545454545456,0.4946808510638298,0.07751937984496124,0.3612565445026178,0.2532051282051282
1631097,Bennedict Mathurin,Mathurin,Bennedict,1610612754,IND,20.0,0.0,G-F,77,196.0,210,95.3,Arizona,Canada,2022,-2.3,0.9397590361445783,0.5045317220543806,0.32799999999999996,0.14018691588785048,0.9397590361445783,0.698529411764706,0.43333333333333335,0.47321428571428575,0.5495495495495495,0.434,0.2653061224489796,0.3508771929824561,0.323,0.48,0.47154471544715443,0.828,0.21568627450980396,0.3125,0.19999999999999998,0.06666666666666667,0.5789473684210527,0.4634146341463415,0.42000000000000004,0.17134670487106018,0.09033078880407124,0.4297520661157025,0.2975,0.03409090909090909,0.04787234042553192,0.06201550387596899,0.24607329842931938,0.1762820512820513
202687,Bismack Biyombo,Biyombo,Bismack,1610612756,PHX,30.0,18.0,C,80,203.0,255,115.7,None,DRC,2011,0.8,0.7349397590361446,0.1299093655589124,0.344,0.08411214953271029,0.7349397590361446,0.3504901960784314,0.14444444444444446,0.17857142857142858,0.15315315315315314,0.578,0.0,0.0,0.0,0.04,0.08943089430894309,0.357,0.29411764705882354,0.2916666666666667,0.09999999999999999,0.4666666666666666,0.10526315789473685,0.19512195121951223,0.38,0.32664756446991405,0.3110687022900763,0.22589531680440772,0.18,0.0,0.41312056737588654,0.15503875968992248,0.549738219895288,0.4006410256410256
201933,Blake Griffin,Griffin,Blake,1610612738,BOS,34.0,91.0,F,81,206.0,250,113.4,Oklahoma,USA,2009,2.6,0.4939759036144578,0.12386706948640482,0.304,0.14018691588785048,0.4939759036144578,0.34068627450980393,0.13333333333333333,0.13392857142857142,0.14414414414414414,0.485,0.12244897959183672,0.14035087719298245,0.348,0.05,0.06504065040650406,0.656,0.21568627450980396,0.27083333333333337,0.09999999999999999,0.06666666666666667,0.052631578947368425,0.12195121951219513,0.36,0.2154727793696275,0.14249363867684478,0.4159779614325069,0.2,0.42045454545454547,0.25886524822695034,0.13178294573643412,0.44502617801047123,0.3269230769230769
1631104,Blake Wesley,Wesley,Blake,1610612759,SAS,20.0,14.0,G,76,193.0,185,83.9,Notre Dame,USA,2022,-5.4,0.4457831325301205,0.1510574018126888,0.17600000000000002,0.2429906542056075,0.4457831325301205,0.44362745098039225,0.1,0.16964285714285715,0.26126126126126126,0.321,0.1020408163265306,0.12280701754385964,0.385,0.06999999999999999,0.09756097560975609,0.591,0.058823529411764705,0.19791666666666666,0.2333333333333333,0.03333333333333333,0.3684210526315789,0.4390243902439025,0.36,0.1020057306590258,0.04452926208651399,0.2975206611570248,0.345,0.03409090909090909,0.005319148936170213,0.0,0.041884816753926704,0.02564102564102564
1626246,Boban Marjanovic,Marjanovic,Boban,1610612745,HOU,34.0,51.0,C,88,224.0,290,131.5,None,Serbia,Undrafted,2.1,0.37349397590361444,0.09969788519637461,0.152,0.028037383177570093,0.37349397590361444,0.13480392156862747,0.1,0.11607142857142859,0.08558558558558559,0.683,0.0,0.0,0.0,0.06,0.07317073170731707,0.741,0.11764705882352941,0.13541666666666669,0.06666666666666667,0.03333333333333333,0.052631578947368425,0.12195121951219513,0.06,0.07564469914040116,0.06743002544529263,0.07162534435261708,0.0575,0.0,0.09751773049645392,0.07751937984496124,0.06806282722513089,0.07371794871794872
1626171,Bobby Portis,Portis,Bobby,1610612749,MIL,28.0,9.0,F,83,211.0,250,113.4,Arkansas,USA,2015,0.2,0.8433734939759037,0.4259818731117824,0.768,0.14018691588785048,0.8433734939759037,0.6372549019607844,0.15555555555555556,0.5089285714285715,0.5180180180180181,0.496,0.2857142857142857,0.32456140350877194,0.37,0.13999999999999999,0.14634146341463414,0.768,0.4313725490196079,0.7708333333333334,0.13333333333333333,0.06666666666666667,0.2631578947368421,0.29268292682926833,0.32,0.3174785100286533,0.205470737913486,0.6363636363636364,0.2075,0.0,0.22517730496453903,0.26356589147286824,0.41884816753926707,0.36538461538461536
203992,Bogdan Bogdanovic,Bogdanovic,Bogdan,1610612737,ATL,30.0,13.0,G,77,196.0,225,102.1,None,Serbia,2014,1.2,0.6506024096385542,0.4229607250755287,0.248,0.2616822429906542,0.6506024096385542,0.6838235294117647,0.13333333333333333,0.45535714285714285,0.509009009009009,0.447,0.5510204081632653,0.5877192982456141,0.406,0.12,0.1138211382113821,0.831,0.07843137254901962,0.27083333333333337,0.26666666666666666,0.09999999999999999,0.10526315789473685,0.29268292682926833,0.32,0.3489971346704871,0.17811704834605596,0.9090909090909091,0.4775,0.022727272727272728,0.10106382978723404,0.015503875968992248,0.07853403141361257,0.05448717948717949
202711,Bojan Bogdanovic,Bogdanovic,Bojan,1610612765,DET,34.0,44.0,F,79,201.0,226,102.5,None,Croatia,2011,-5.6,0.7108433734939759,0.6525679758308157,0.304,0.2429906542056075,0.7108433734939759,0.786764705882353,0.4,0.6517857142857143,0.6711711711711712,0.488,0.5102040816326531,0.5263157894736842,0.411,0.45,0.41463414634146334,0.884,0.11764705882352941,0.33333333333333337,0.19999999999999998,0.03333333333333333,0.6842105263157895,0.5609756097560976,0.38,0.2687679083094556,0.16284987277353688,0.5895316804407714,0.2375,0.0,0.06914893617021277,0.023255813953488372,0.3036649214659686,0.1955128205128205
1629626,Bol Bol,Bol,Bol,1610612753,ORL,23.0,10.0,C-F,86,218.0,220,99.8,Oregon,Sudan,2019,-2.1,0.8433734939759037,0.27492447129909364,0.46399999999999997,0.09345794392523366,0.8433734939759037,0.5269607843137255,0.13333333333333333,0.3303571428571429,0.3063063063063063,0.546,0.08163265306122448,0.14035087719298245,0.265,0.12,0.12195121951219512,0.759,0.19607843137254904,0.5,0.13333333333333333,0.39999999999999997,0.15789473684210525,0.39024390243902446,0.26,0.34326647564469914,0.1991094147582697,0.7878787878787878,0.1825,0.0,0.09397163120567377,0.054263565891472874,0.24083769633507857,0.16987179487179488
1630538,Bones Hyland,Hyland,Bones,1610612746,LAC,22.0,5.0,G,74,188.0,169,76.7,Virginia Commonwealth,USA,2021,-2.3,0.6746987951807228,0.35649546827794565,0.192,0.28971962616822433,0.6746987951807228,0.47549019607843135,0.18888888888888888,0.36607142857142855,0.45945945945945943,0.399,0.42857142857142855,0.49122807017543857,0.371,0.15,0.14634146341463414,0.843,0.07843137254901962,0.21875000000000003,0.2333333333333333,0.09999999999999999,0.3157894736842105,0.3658536585365854,0.33999999999999997,0.13925501432664758,0.06234096692111959,0.39944903581267216,0.2775,0.0,0.024822695035460998,0.0,0.020942408376963352,0.01282051282051282
